"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.637235580E0,1.095738709E-1,-1.397353224E-2,-1.588248461E-2,1.115972495E-1
2.639596257E0,1.089630052E-1,-1.580612548E-2,-1.527161989E-2,1.111575121E-1
2.641956882E0,1.046869531E-1,-1.641699113E-2,-1.649334840E-2,1.072422785E-1
2.644317559E0,1.028543562E-1,-1.641699113E-2,-1.710421406E-2,1.055513634E-1
2.646678184E0,1.022434905E-1,-1.702785492E-2,-1.527161989E-2,1.047707095E-1
2.649038861E0,1.028543562E-1,-1.763872057E-2,-1.527161989E-2,1.054673666E-1
2.651399486E0,1.028543562E-1,-1.641699113E-2,-1.649334840E-2,1.054540977E-1
2.653760163E0,1.034652218E-1,-1.886045001E-2,-1.710421406E-2,1.065519725E-1
2.656120788E0,1.065195426E-1,-1.947131567E-2,-1.649334840E-2,1.095334453E-1
2.658481413E0,1.095738709E-1,-1.824958436E-2,-1.466075517E-2,1.120465004E-1
2.660842090E0,1.138499230E-1,-1.641699113E-2,-1.404988952E-2,1.158823626E-1
2.663202767E0,1.156825200E-1,-1.641699113E-2,-1.466075517E-2,1.177578055E-1
2.665563392E0,1.193477064E-1,-1.397353224E-2,-1.404988952E-2,1.209815442E-1
2.667924069E0,1.211803034E-1,-1.030834299E-2,-1.221729536E-2,1.222300707E-1
2.670284694E0,1.217911690E-1,-7.864884101E-3,-9.162971750E-3,1.223883381E-1
2.672645319E0,1.248454899E-1,-5.421424750E-3,-9.162971750E-3,1.252986362E-1
2.675005996E0,1.248454899E-1,-2.977965865E-3,-7.941242307E-3,1.251332408E-1
2.677366673E0,1.266780794E-1,-2.367100911E-3,-6.108647678E-3,1.268473671E-1
2.679727298E0,1.260672212E-1,-1.145371469E-3,-4.276053514E-3,1.261449197E-1
2.682087976E0,1.254563481E-1,7.635809743E-5,-2.443459118E-3,1.254801641E-1
2.684448601E0,1.248454899E-1,1.298087649E-3,-1.221729559E-3,1.248582156E-1
2.686809278E0,1.230128929E-1,4.352411721E-3,-6.108647794E-4,1.230913826E-1
2.689169903E0,1.181259751E-1,6.795870606E-3,1.221729559E-3,1.183276066E-1
2.691530580E0,1.150716543E-1,7.406735327E-3,3.054323839E-3,1.153502243E-1
2.693891205E0,1.101847365E-1,1.107192412E-2,2.443459118E-3,1.107665751E-1
2.696251882E0,1.040760875E-1,1.290451828E-2,3.665188793E-3,1.049370868E-1
2.698612507E0,9.857830405E-2,1.290451828E-2,7.330377586E-3,9.968923241E-2
2.700973184E0,9.308052063E-2,1.351538301E-2,6.719512399E-3,9.429634534E-2
2.703333809E0,8.941533417E-2,1.351538301E-2,4.886918236E-3,9.056295894E-2
2.705694486E0,8.269581944E-2,1.351538301E-2,8.552107029E-3,8.422827711E-2
2.708055111E0,7.597630471E-2,1.473711245E-2,9.162971750E-3,7.793292893E-2
2.710415788E0,7.047852129E-2,1.412624773E-2,9.162971750E-3,7.246194097E-2
2.712776413E0,6.559160352E-2,1.290451828E-2,9.773836471E-3,6.755969896E-2
2.715137090E0,6.314814836E-2,1.229365356E-2,1.038470119E-2,6.516643751E-2
2.717497715E0,5.948295817E-2,1.107192412E-2,9.773836471E-3,6.128896879E-2
2.719858392E0,5.581776798E-2,1.046105940E-2,8.552107029E-3,5.742991834E-2
2.722219017E0,5.459604040E-2,1.046105940E-2,9.162971750E-3,5.633934187E-2
2.724579694E0,5.459604040E-2,1.229365356E-2,9.162971750E-3,5.670821454E-2
2.726940319E0,5.337430909E-2,1.290451828E-2,8.552107029E-3,5.557411266E-2
2.729300996E0,5.276344717E-2,1.412624773E-2,9.773836471E-3,5.548927924E-2
2.731661621E0,5.337430909E-2,1.168278884E-2,9.773836471E-3,5.550524575E-2
2.734022298E0,5.459604040E-2,1.168278884E-2,8.552107029E-3,5.648321624E-2
2.736382923E0,5.398517475E-2,1.168278884E-2,9.162971750E-3,5.598970172E-2
2.738743601E0,5.765036494E-2,1.046105940E-2,6.719512399E-3,5.897584410E-2
2.741104226E0,6.070468575E-2,1.046105940E-2,8.552107029E-3,6.219028196E-2
2.743464903E0,6.375901401E-2,1.107192412E-2,7.941242307E-3,6.519864033E-2
2.745825528E0,6.803506613E-2,9.239329956E-3,7.941242307E-3,6.911728272E-2
2.748186205E0,7.108938694E-2,8.628465235E-3,9.162971750E-3,7.219495411E-2
2.750546830E0,7.780890167E-2,6.795870606E-3,6.719512399E-3,7.839362782E-2
2.752907507E0,8.269581944E-2,6.185005885E-3,7.941242307E-3,8.330615931E-2
2.755268132E0,8.880446851E-2,4.352411721E-3,7.941242307E-3,8.926500123E-2
2.757628809E0,9.369138628E-2,3.130682046E-3,6.719512399E-3,9.398419484E-2
2.759989434E0,9.857830405E-2,4.963276442E-3,6.719512399E-3,9.893163291E-2
2.762350111E0,1.028543562E-1,4.352411721E-3,7.330377586E-3,1.032070565E-1
2.764710736E0,1.065195426E-1,4.352411721E-3,6.108647678E-3,1.067832947E-1
2.767071413E0,1.083521396E-1,3.130682046E-3,3.054323839E-3,1.084403809E-1
2.769432038E0,1.132390574E-1,5.574141163E-3,1.832594397E-3,1.133909766E-1
2.771792715E0,1.138499230E-1,5.574141163E-3,-1.221729559E-3,1.139928447E-1
2.774153340E0,1.138499230E-1,6.795870606E-3,-3.665188793E-3,1.141114474E-1
2.776514017E0,1.132390574E-1,7.406735327E-3,-4.886918236E-3,1.135862043E-1
2.778874642E0,1.120173261E-1,9.239329956E-3,-6.719512399E-3,1.125983943E-1
2.781235319E0,1.095738709E-1,1.168278884E-2,-7.941242307E-3,1.104806955E-1
2.783595944E0,1.083521396E-1,1.046105940E-2,-9.773836471E-3,1.092938598E-1
2.785956621E0,1.071304083E-1,1.107192412E-2,-1.099556591E-2,1.082608625E-1
2.788317246E0,1.052978188E-1,1.107192412E-2,-1.099556591E-2,1.064477365E-1
2.790677871E0,1.046869531E-1,1.290451828E-2,-1.038470119E-2,1.059892767E-1
2.793038548E0,1.004109010E-1,1.718057133E-2,-8.552107029E-3,1.022284677E-1
2.795399226E0,9.369138628E-2,2.145662531E-2,-6.719512399E-3,9.635151519E-2
2.797759851E0,9.124792367E-2,2.695440874E-2,-8.552107029E-3,9.552937904E-2
2.800120528E0,8.513928205E-2,3.061959706E-2,-7.941242307E-3,9.082576948E-2
2.802481153E0,7.841976732E-2,3.489565104E-2,-7.330377586E-3,8.614581130E-2
2.804841830E0,7.414371520E-2,3.672824427E-2,-6.108647678E-3,8.296728276E-2
2.807202403E0,6.986765563E-2,3.856083751E-2,-4.886918236E-3,7.995191970E-2
2.809563132E0,6.436987966E-2,3.917170316E-2,-3.665188793E-3,7.544095271E-2
2.811923757E0,6.131555140E-2,3.917170316E-2,-1.221729559E-3,7.277026725E-2
2.814284434E0,6.131555140E-2,3.978256881E-2,1.221729559E-3,7.310090456E-2
2.816645059E0,5.703949928E-2,3.917170316E-2,6.108647794E-4,6.919754304E-2
2.819005736E0,5.765036494E-2,3.794997558E-2,3.054323839E-3,6.908758295E-2
2.821366361E0,5.765036494E-2,3.733910993E-2,4.276053514E-3,6.881902601E-2
2.823727038E0,5.826122686E-2,3.489565104E-2,5.497782957E-3,6.813444529E-2
2.826087663E0,5.581776798E-2,3.428478539E-2,5.497782957E-3,6.573656021E-2
2.828448340E0,5.826122686E-2,3.428478539E-2,9.162971750E-3,6.821859802E-2
2.830808965E0,5.887209252E-2,3.245219216E-2,1.099556591E-2,6.811732909E-2
2.833169642E0,5.948295817E-2,3.184132650E-2,1.221729536E-2,6.856642540E-2
2.835530267E0,5.887209252E-2,3.306305781E-2,1.099556591E-2,6.841046366E-2
2.837890944E0,5.887209252E-2,3.245219216E-2,1.221729536E-2,6.832518100E-2
2.840251569E0,5.826122686E-2,3.306305781E-2,1.282816008E-2,6.820629031E-2
2.842612246E0,5.642863363E-2,3.184132650E-2,1.282816008E-2,6.605015108E-2
2.844972871E0,5.642863363E-2,3.306305781E-2,1.160643063E-2,6.642338231E-2
2.847333548E0,5.520690605E-2,3.367391974E-2,1.160643063E-2,6.569965432E-2
2.849694173E0,5.398517475E-2,3.489565104E-2,1.160643063E-2,6.532086027E-2
2.852054851E0,5.215258151E-2,3.611737862E-2,1.038470119E-2,6.428218117E-2
2.854415423E0,5.215258151E-2,3.672824427E-2,1.099556591E-2,6.472834121E-2
2.856776153E0,4.848739132E-2,3.672824427E-2,9.162971750E-3,6.151382849E-2
2.859136778E0,4.787652567E-2,3.611737862E-2,8.552107029E-3,6.057858766E-2
2.861497455E0,4.726566374E-2,3.489565104E-2,8.552107029E-3,5.937076693E-2
2.863858080E0,4.665479809E-2,3.061959706E-2,7.941242307E-3,5.636748388E-2
2.866218757E0,4.848739132E-2,2.756527252E-2,6.108647678E-3,5.610870648E-2
2.868579382E0,5.093085021E-2,2.695440874E-2,4.886918236E-3,5.783055959E-2
2.870940059E0,5.520690605E-2,2.267835476E-2,4.276053514E-3,5.983640099E-2
2.873300684E0,5.948295817E-2,1.840230078E-2,3.665188793E-3,6.237227425E-2
2.875661361E0,6.681333482E-2,1.473711245E-2,3.665188793E-3,6.851742700E-2
2.878021986E0,7.414371520E-2,9.239329956E-3,3.054323839E-3,7.477957352E-2
2.880382663E0,8.452841640E-2,6.185005885E-3,3.054323839E-3,8.480941204E-2
2.882743288E0,9.308052063E-2,6.872228696E-4,2.443459118E-3,9.311512277E-2
2.885103965E0,1.004109010E-1,-6.032289471E-3,3.054323839E-3,1.006382952E-1
2.887464590E0,1.107956022E-1,-9.697478265E-3,2.443459118E-3,1.112460204E-1
2.889825267E0,1.199585721E-1,-1.336266659E-2,3.054323839E-3,1.207391766E-1
2.892185892E0,1.285106838E-1,-1.824958436E-2,1.832594397E-3,1.298129484E-1
2.894546569E0,1.395062506E-1,-2.557996288E-2,3.665188793E-3,1.418793927E-1
2.896907194E0,1.468366235E-1,-3.046688065E-2,4.886918236E-3,1.500436830E-1
2.899267871E0,1.529452652E-1,-3.413207084E-2,4.276053514E-3,1.567658669E-1
2.901628496E0,1.608865112E-1,-3.962985426E-2,5.497782957E-3,1.657866715E-1
2.903989173E0,1.663842946E-1,-4.329504073E-2,6.108647678E-3,1.720334550E-1
2.906349798E0,1.688277572E-1,-4.451677203E-2,7.330377586E-3,1.747520788E-1
2.908710476E0,1.724929363E-1,-4.573849961E-2,7.941242307E-3,1.786305873E-1
2.911071101E0,1.743255407E-1,-4.696023092E-2,7.330377586E-3,1.806886600E-1
2.913431778E0,1.767689884E-1,-4.696023092E-2,7.941242307E-3,1.830726683E-1
2.915792403E0,1.761581302E-1,-4.879282415E-2,8.552107029E-3,1.829906146E-1
2.918153080E0,1.743255407E-1,-4.879282415E-2,9.773836471E-3,1.812888902E-1
2.920513705E0,1.718820781E-1,-4.757109284E-2,9.162971750E-3,1.785788836E-1
2.922874382E0,1.688277572E-1,-4.818195850E-2,9.162971750E-3,1.758074879E-1
2.925235007E0,1.663842946E-1,-4.696023092E-2,1.038470119E-2,1.731959549E-1
2.927595684E0,1.621082425E-1,-4.512763396E-2,9.162971750E-3,1.685216475E-1
2.929956309E0,1.590539217E-1,-4.329504073E-2,8.552107029E-3,1.650628641E-1
2.932316986E0,1.547778696E-1,-4.268417507E-2,8.552107029E-3,1.607832897E-1
2.934677611E0,1.474474818E-1,-3.840812296E-2,7.941242307E-3,1.525745952E-1
2.937038288E0,1.443931609E-1,-3.413207084E-2,7.330377586E-3,1.485534167E-1
2.939398913E0,1.395062506E-1,-2.863428742E-2,7.330377586E-3,1.426031234E-1
2.941759590E0,1.346193254E-1,-2.374736778E-2,4.886918236E-3,1.367851681E-1
2.944120267E0,1.272889525E-1,-1.824958436E-2,3.054323839E-3,1.286267999E-1
2.946480892E0,1.236237586E-1,-1.336266659E-2,3.054323839E-3,1.243813629E-1
2.948841569E0,1.211803034E-1,-8.475748822E-3,3.665188793E-3,1.215316332E-1
2.951202194E0,1.162933856E-1,-2.367100911E-3,2.443459118E-3,1.163431356E-1
2.953562819E0,1.150716543E-1,6.872228696E-4,3.665188793E-3,1.151320612E-1
2.955923496E0,1.114064679E-1,4.352411721E-3,2.443459118E-3,1.115182275E-1
2.958284173E0,1.114064679E-1,8.628465235E-3,2.443459118E-3,1.117668197E-1
2.960644798E0,1.095738709E-1,1.290451828E-2,3.054323839E-3,1.103734056E-1
2.963005423E0,1.114064679E-1,1.534797717E-2,3.665188793E-3,1.125184211E-1
2.965366101E0,1.107956022E-1,1.656970754E-2,4.886918236E-3,1.121343063E-1
2.967726778E0,1.089630052E-1,1.779143699E-2,5.497782957E-3,1.105427400E-1
2.970087403E0,1.095738709E-1,1.840230078E-2,5.497782957E-3,1.112443413E-1
2.972448028E0,1.077412739E-1,2.084576152E-2,7.941242307E-3,1.100263205E-1
2.974808705E0,1.083521396E-1,2.206749097E-2,7.941242307E-3,1.108612811E-1
2.977169382E0,1.077412739E-1,2.451094985E-2,8.552107029E-3,1.108246692E-1
2.979530007E0,1.095738709E-1,2.756527252E-2,8.552107029E-3,1.133111467E-1
2.981890684E0,1.095738709E-1,2.939786762E-2,8.552107029E-3,1.137708501E-1
2.984251309E0,1.095738709E-1,3.428478539E-2,9.162971750E-3,1.151774272E-1
2.986611986E0,1.077412739E-1,3.611737862E-2,9.773836471E-3,1.140533867E-1
2.988972611E0,1.083521396E-1,3.794997558E-2,8.552107029E-3,1.151239564E-1
2.991333288E0,1.107956022E-1,3.672824427E-2,7.330377586E-3,1.169545375E-1
2.993693913E0,1.138499230E-1,3.611737862E-2,7.330377586E-3,1.196662210E-1
2.996054590E0,1.156825200E-1,3.550651670E-2,7.330377586E-3,1.212307411E-1
2.998415215E0,1.175151095E-1,3.367391974E-2,7.330377586E-3,1.224641509E-1
3.000775892E0,1.199585721E-1,3.061959706E-2,6.719512399E-3,1.239869775E-1
3.003136517E0,1.266780794E-1,2.939786762E-2,6.108647678E-3,1.301878873E-1
3.005497194E0,1.321758628E-1,2.878700197E-2,4.886918236E-3,1.353625951E-1
3.007857819E0,1.333975941E-1,2.939786762E-2,4.886918236E-3,1.366858980E-1
3.010218496E0,1.395062506E-1,2.817613818E-2,6.108647678E-3,1.424542183E-1
3.012579121E0,1.437823027E-1,2.878700197E-2,6.108647678E-3,1.467629301E-1
3.014939798E0,1.468366235E-1,2.695440874E-2,5.497782957E-3,1.493912975E-1
3.017300423E0,1.505018175E-1,2.084576152E-2,6.108647678E-3,1.520613640E-1
3.019661101E0,1.505018175E-1,1.901316643E-2,6.108647678E-3,1.518209904E-1
3.022021726E0,1.553887278E-1,1.656970754E-2,6.108647678E-3,1.563890262E-1
3.024382403E0,1.584430486E-1,1.412624773E-2,7.330377586E-3,1.592403371E-1
3.026743028E0,1.614973694E-1,1.168278884E-2,5.497782957E-3,1.620126955E-1
3.029103705E0,1.633299738E-1,9.239329956E-3,7.330377586E-3,1.637552442E-1
3.031464330E0,1.651625633E-1,8.017600514E-3,7.941242307E-3,1.655476293E-1
3.033825007E0,1.688277572E-1,4.352411721E-3,8.552107029E-3,1.691002473E-1
3.036185632E0,1.724929363E-1,6.872228696E-4,9.162971750E-3,1.727375043E-1
3.038546309E0,1.749363989E-1,-4.810560029E-3,1.160643063E-2,1.753869846E-1
3.040906934E0,1.755472720E-1,-7.864884101E-3,1.099556591E-2,1.760670428E-1
3.043267611E0,1.792124510E-1,-1.030834299E-2,1.099556591E-2,1.798451195E-1
3.045628236E0,1.798233241E-1,-1.275180187E-2,1.221729536E-2,1.806884021E-1
3.047988913E0,1.822667718E-1,-1.458439697E-2,1.466075517E-2,1.834361428E-1
3.050349538E0,1.822667718E-1,-1.397353224E-2,1.527161989E-2,1.834384313E-1
3.052710215E0,1.847102344E-1,-1.458439697E-2,1.343902480E-2,1.857718566E-1
3.055070840E0,1.859319657E-1,-1.336266659E-2,1.404988952E-2,1.869402475E-1
3.057431517E0,1.822667718E-1,-1.275180187E-2,1.282816008E-2,1.831620764E-1
3.059792142E0,1.828776449E-1,-1.397353224E-2,1.099556591E-2,1.837400203E-1
3.062152819E0,1.834885031E-1,-1.458439697E-2,1.038470119E-2,1.843599127E-1
3.064513444E0,1.816559136E-1,-1.397353224E-2,8.552107029E-3,1.823931717E-1
3.066874121E0,1.798233241E-1,-1.580612548E-2,7.941242307E-3,1.806912417E-1
3.069234746E0,1.773798615E-1,-1.519526169E-2,7.941242307E-3,1.782065503E-1
3.071595423E0,1.743255407E-1,-1.886045001E-2,6.108647678E-3,1.754492128E-1
3.073956048E0,1.731038094E-1,-2.008217946E-2,5.497782957E-3,1.743515081E-1
3.076316726E0,1.669951528E-1,-1.824958436E-2,6.719512399E-3,1.681237052E-1
3.078677403E0,1.608865112E-1,-2.069304511E-2,6.108647678E-3,1.623267913E-1
3.081038028E0,1.566104591E-1,-2.069304511E-2,4.886918236E-3,1.580472081E-1
3.083398653E0,1.511126757E-1,-1.886045001E-2,5.497782957E-3,1.523843264E-1
3.085759330E0,1.456148922E-1,-1.763872057E-2,5.497782957E-3,1.467823113E-1
3.088120007E0,1.382845193E-1,-1.519526169E-2,5.497782957E-3,1.392254642E-1
3.090480580E0,1.346193254E-1,-1.275180187E-2,5.497782957E-3,1.353336501E-1
3.092841309E0,1.242346242E-1,-1.030834299E-2,7.330377586E-3,1.248768923E-1
3.095201934E0,1.181259751E-1,-9.697478265E-3,7.330377586E-3,1.187498275E-1
3.097562611E0,1.120173261E-1,-7.254019380E-3,8.552107029E-3,1.125772653E-1
3.099923236E0,1.077412739E-1,-6.643154658E-3,9.162971750E-3,1.083340836E-1
3.102283913E0,1.040760875E-1,-5.421424750E-3,1.038470119E-2,1.047333082E-1
3.104644538E0,9.918916970E-2,-2.977965865E-3,1.160643063E-2,9.991030427E-2
3.107005215E0,9.796743840E-2,-1.145371469E-3,1.221729536E-2,9.873293862E-2
3.109365840E0,9.552398324E-2,1.908952487E-3,1.404988952E-2,9.657056937E-2
3.111726517E0,9.613484144E-2,5.574141163E-3,1.527161989E-2,9.749974955E-2
3.114087142E0,9.491311759E-2,6.795870606E-3,1.527161989E-2,9.637378337E-2
3.116447819E0,9.796743840E-2,7.406735327E-3,1.710421406E-2,9.972478555E-2
3.118808444E0,9.857830405E-2,8.017600514E-3,1.710421406E-2,1.003718989E-1
3.121169121E0,1.010217592E-1,9.239329956E-3,1.893680729E-2,1.031957544E-1
3.123529746E0,1.028543562E-1,9.239329956E-3,1.893680729E-2,1.049904113E-1
3.125890423E0,1.059086844E-1,7.406735327E-3,1.710421406E-2,1.075363348E-1
3.128251048E0,1.101847365E-1,2.519817324E-3,1.649334840E-2,1.114408192E-1
3.130611726E0,1.150716543E-1,7.635809743E-5,1.649334840E-2,1.162476752E-1
3.132972351E0,1.211803034E-1,-5.421424750E-3,1.404988952E-2,1.221124775E-1
3.135333028E0,1.254563481E-1,-8.475748822E-3,1.221729536E-2,1.263344604E-1
3.137693653E0,1.309541315E-1,-1.275180187E-2,1.038470119E-2,1.319827073E-1
3.140054278E0,1.364519149E-1,-1.580612548E-2,1.099556591E-2,1.378037052E-1
3.142414955E0,1.407279670E-1,-1.824958436E-2,7.330377586E-3,1.420955399E-1
3.144775632E0,1.456148922E-1,-2.191477455E-2,4.886918236E-3,1.473357939E-1
3.147136257E0,1.498909444E-1,-2.313650399E-2,4.886918236E-3,1.517447692E-1
3.149496934E0,1.529452652E-1,-2.252563834E-2,3.054323839E-3,1.546253130E-1
3.151857559E0,1.572213173E-1,-2.313650399E-2,6.108647794E-4,1.589157437E-1
3.154218236E0,1.608865112E-1,-2.191477455E-2,-6.108647794E-4,1.623733352E-1
3.156578861E0,1.639408320E-1,-2.069304511E-2,-2.443459118E-3,1.652597017E-1
3.158939538E0,1.651625633E-1,-1.641699113E-2,-1.832594397E-3,1.659865908E-1
3.161300163E0,1.645517051E-1,-1.519526169E-2,-3.665188793E-3,1.652924476E-1
3.163660840E0,1.633299738E-1,-1.519526169E-2,-4.886918236E-3,1.641080690E-1
3.166021465E0,1.633299738E-1,-1.519526169E-2,-5.497782957E-3,1.641273955E-1
3.168382142E0,1.614973694E-1,-1.580612548E-2,-6.719512399E-3,1.624080841E-1
3.170742819E0,1.584430486E-1,-1.580612548E-2,-7.330377586E-3,1.593981420E-1
3.173103444E0,1.596647799E-1,-1.702785492E-2,-7.330377586E-3,1.607374388E-1
3.175464069E0,1.566104591E-1,-1.702785492E-2,-7.941242307E-3,1.577334684E-1
3.177824746E0,1.517235339E-1,-1.641699113E-2,-6.719512399E-3,1.527569971E-1
3.180185371E0,1.511126757E-1,-1.824958436E-2,-7.330377586E-3,1.523870812E-1
3.182546048E0,1.492800862E-1,-1.824958436E-2,-5.497782957E-3,1.504919170E-1
3.184906726E0,1.468366235E-1,-1.947131567E-2,-4.886918236E-3,1.482025915E-1
3.187267351E0,1.468366235E-1,-2.008217946E-2,-2.443459118E-3,1.482236771E-1
3.189628028E0,1.443931609E-1,-2.069304511E-2,-0.000000000E0,1.458683895E-1
3.191988653E0,1.431714296E-1,-1.886045001E-2,2.443459118E-3,1.444290322E-1
3.194349330E0,1.413388401E-1,-2.069304511E-2,6.108647678E-3,1.429761708E-1
3.196709955E0,1.382845193E-1,-2.069304511E-2,7.941242307E-3,1.400495403E-1
3.199070632E0,1.340084672E-1,-2.069304511E-2,9.162971750E-3,1.359059655E-1
3.201431257E0,1.321758628E-1,-1.886045001E-2,1.221729536E-2,1.340725087E-1
3.203791934E0,1.315650046E-1,-1.886045001E-2,1.343902480E-2,1.335877030E-1
3.206152559E0,1.285106838E-1,-1.824958436E-2,1.527161989E-2,1.306953157E-1
3.208513236E0,1.254563481E-1,-1.580612548E-2,1.710421406E-2,1.275996983E-1
3.210873861E0,1.217911690E-1,-1.275180187E-2,1.893680729E-2,1.239124690E-1
3.213234486E0,1.217911690E-1,-1.275180187E-2,1.771507785E-2,1.237316503E-1
3.215595163E0,1.175151095E-1,-1.153007243E-2,1.893680729E-2,1.195882360E-1
3.217955840E0,1.175151095E-1,-9.697478265E-3,2.015853859E-2,1.196252846E-1
3.220316465E0,1.156825200E-1,-8.475748822E-3,2.076940238E-2,1.178373957E-1
3.222677142E0,1.132390574E-1,-8.475748822E-3,2.076940238E-2,1.154395535E-1
3.225037767E0,1.095738709E-1,-8.475748822E-3,2.015853859E-2,1.117346776E-1
3.227398444E0,1.052978188E-1,-7.864884101E-3,2.260199748E-2,1.079830419E-1
3.229759069E0,1.022434905E-1,-7.864884101E-3,2.199113183E-2,1.048770596E-1
3.232119746E0,9.857830405E-2,-8.475748822E-3,2.015853859E-2,1.009746851E-1
3.234480371E0,9.613484144E-2,-9.086613543E-3,2.076940238E-2,9.877166780E-2
3.236841048E0,9.246965498E-2,-9.697478265E-3,1.893680729E-2,9.488561981E-2
3.239201673E0,8.880446851E-2,-1.030834299E-2,1.893680729E-2,9.138434348E-2
3.241562351E0,8.391755074E-2,-1.153007243E-2,1.771507785E-2,8.653855716E-2
3.243922976E0,7.964149863E-2,-9.086613543E-3,1.588248461E-2,8.171651098E-2
3.246283653E0,7.719803602E-2,-4.199695308E-3,1.649334840E-2,7.905191172E-2
3.248644278E0,7.292198390E-2,1.298087649E-3,1.588248461E-2,7.464284349E-2
3.251004955E0,6.742420048E-2,4.963276442E-3,1.466075517E-2,6.917799263E-2
3.253365580E0,6.498073786E-2,1.046105940E-2,1.466075517E-2,6.743046640E-2
3.255726257E0,6.009382382E-2,1.168278884E-2,1.404988952E-2,6.281046578E-2
3.258086882E0,5.765036494E-2,1.473711245E-2,1.771507785E-2,6.208519182E-2
3.260447559E0,5.642863363E-2,1.534797717E-2,1.527161989E-2,6.043983348E-2
3.262808132E0,5.398517475E-2,1.656970754E-2,1.771507785E-2,5.918427395E-2
3.265168861E0,5.520690605E-2,1.901316643E-2,2.015853859E-2,6.177110693E-2
3.267529486E0,5.398517475E-2,1.718057133E-2,2.076940238E-2,6.034019555E-2
3.269890163E0,5.520690605E-2,1.534797717E-2,2.199113183E-2,6.137566910E-2
3.272250840E0,5.826122686E-2,1.534797717E-2,2.382372692E-2,6.478812332E-2
3.274611465E0,6.070468575E-2,1.473711245E-2,2.443459071E-2,6.707675140E-2
3.276972142E0,6.498073786E-2,1.290451828E-2,2.687804960E-2,7.149442241E-2
3.279332767E0,6.803506613E-2,1.229365356E-2,2.809977904E-2,7.462909435E-2
3.281693444E0,7.292198390E-2,1.168278884E-2,2.809977904E-2,7.901709228E-2
3.284054069E0,7.353284955E-2,8.628465235E-3,2.871064469E-2,7.940926579E-2
3.286414746E0,7.719803602E-2,8.017600514E-3,2.993237413E-2,8.318512910E-2
3.288775371E0,8.086322248E-2,4.963276442E-3,2.993237413E-2,8.636806056E-2
3.291136048E0,8.452841640E-2,3.130682046E-3,3.054323979E-2,8.993188447E-2
3.293496673E0,8.880446851E-2,1.908952487E-3,3.054323979E-2,9.392958652E-2
3.295857351E0,9.308052063E-2,1.908952487E-3,3.054323979E-2,9.798222756E-2
3.298217976E0,9.613484144E-2,4.352411721E-3,3.054323979E-2,1.009640566E-1
3.300578653E0,9.674570709E-2,4.352411721E-3,3.054323979E-2,1.015458755E-1
3.302939278E0,9.552398324E-2,5.574141163E-3,2.932151034E-2,1.000782364E-1
3.305299955E0,9.674570709E-2,7.406735327E-3,2.993237413E-2,1.015408223E-1
3.307660580E0,9.674570709E-2,8.017600514E-3,3.054323979E-2,1.017688717E-1
3.310021257E0,9.369138628E-2,1.046105940E-2,2.871064469E-2,9.854851976E-2
3.312381882E0,9.430225194E-2,1.168278884E-2,2.809977904E-2,9.909086667E-2
3.314742559E0,9.124792367E-2,1.229365356E-2,2.871064469E-2,9.644489935E-2
3.317103184E0,8.880446851E-2,1.107192412E-2,2.687804960E-2,9.344116160E-2
3.319463861E0,8.819360286E-2,1.229365356E-2,2.504545636E-2,9.250146154E-2
3.321824486E0,8.452841640E-2,1.168278884E-2,2.260199748E-2,8.827452081E-2
3.324185163E0,8.636100590E-2,1.168278884E-2,2.076940238E-2,8.958838636E-2
3.326545788E0,8.452841640E-2,1.046105940E-2,2.076940238E-2,8.766900831E-2
